id,type,date,date_unixtime,from,from_id,text,text_entities/0/type,text_entities/0/text,file,file_size,media_type,mime_type,duration_seconds,photo,photo_file_size,width,height,edited,edited_unixtime,file_name,thumbnail,thumbnail_file_size,sticker_emoji,reactions/0/type,reactions/0/count,reactions/0/emoji,reactions/0/recent/0/from,reactions/0/recent/0/from_id,reactions/0/recent/0/date,reactions/0/recent/1/from,reactions/0/recent/1/from_id,reactions/0/recent/1/date,reply_to_message_id,text/0,text/1/type,text/1/text,text/2,text_entities/1/type,text_entities/1/text,text_entities/2/type,text_entities/2/text,text/0/type,text/0/text,forwarded_from,forwarded_from_id,text/0/document_id,text/2/type,text/2/text,text/2/document_id,text/3,text/4/type,text/4/text,text/4/href,text/5,text/6/type,text/6/text,text/6/document_id,text/7,text/8/type,text/8/text,text/8/href,text/9,text_entities/0/document_id,text_entities/2/document_id,text_entities/3/type,text_entities/3/text,text_entities/4/type,text_entities/4/text,text_entities/4/href,text_entities/5/type,text_entities/5/text,text_entities/6/type,text_entities/6/text,text_entities/6/document_id,text_entities/7/type,text_entities/7/text,text_entities/8/type,text_entities/8/text,text_entities/8/href,text_entities/9/type,text_entities/9/text,text/1/href,text/3/type,text/3/text,text/3/href,text/4,text_entities/1/href,text_entities/3/href,text/1/document_id,text_entities/1/document_id,actor,actor_id,action,discard_reason,self_destruct_period_seconds,text/1,text/8/document_id,text/9/type,text/9/text,text/9/href,text/10,text_entities/8/document_id,text_entities/9/href,text_entities/10/type,text_entities/10/text,message_id,text/0/href,text/2/href,text_entities/0/href,text_entities/2/href,text/3/document_id,text/5/type,text/5/text,text/5/href,text/6,text_entities/3/document_id,text_entities/5/href,reactions/1/type,reactions/1/count,reactions/1/emoji,reactions/1/recent/0/from,reactions/1/recent/0/from_id,reactions/1/recent/0/date,text/5/document_id,text/6/href,text_entities/5/document_id,text_entities/6/href,gift_id,stars,is_limited,is_anonymous,gift_text,text/7/type,text/7/text,text/8,text/11/type,text/11/text,text/12/type,text/12/text,text/13/type,text/13/text,text/14/type,text/14/text,text/15/type,text/15/text,text/16/type,text/16/text,text/17/type,text/17/text,text/18,text/19/type,text/19/text,text/20/type,text/20/text,text/21/type,text/21/text,text/22/type,text/22/text,text/23/type,text/23/text,text/23/document_id,text/24,text/25/type,text/25/text,text/26,text/27/type,text/27/text,text/28/type,text/28/text,text/29,text_entities/11/type,text_entities/11/text,text_entities/12/type,text_entities/12/text,text_entities/13/type,text_entities/13/text,text_entities/14/type,text_entities/14/text,text_entities/15/type,text_entities/15/text,text_entities/16/type,text_entities/16/text,text_entities/17/type,text_entities/17/text,text_entities/18/type,text_entities/18/text,text_entities/19/type,text_entities/19/text,text_entities/20/type,text_entities/20/text,text_entities/21/type,text_entities/21/text,text_entities/22/type,text_entities/22/text,text_entities/23/type,text_entities/23/text,text_entities/23/document_id,text_entities/24/type,text_entities/24/text,text_entities/25/type,text_entities/25/text,text_entities/26/type,text_entities/26/text,text_entities/27/type,text_entities/27/text,text_entities/28/type,text_entities/28/text,text_entities/29/type,text_entities/29/text
1207612,message,2026-03-03T21:50:19,1772563819,Zan,user1764131291,Нормально разговаривать сначала начни,plain,Нормально разговаривать сначала начни,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207613,message,2026-03-03T21:50:21,1772563821,Sun Rise,user787047685,,,,(File not included. Change data exporting settings to download.),8494,sticker,image/webp,,,,512,512,,,sticker.webp,(File not included. Change data exporting settings to download.),5210,😭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207614,message,2026-03-03T21:50:22,1772563822,Zan,user1764131291,Пок,plain,Пок,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207615,service,2026-03-03T22:09:43,1772564983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sun Rise,user787047685,pin_message,,,,,,,,,,,,,1207514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207616,message,2026-03-03T22:13:53,1772565233,Sun Rise,user787047685,,text_link,🔥,,,,,,(File not included. Change data exporting settings to download.),224152,887,1183,,,,,,,,,,,,,,,,,,,,,plain," Ночью произошёл пожар на Твардовского, 25к1

Подробности уточняются. Пострадавших, надеемся, нет.

",text_link,СЗАО сейчас,text_link,🔥,СЗАО сейчас | Москва,channel1857026560,,text_link,СЗАО сейчас,, | ,text_link,Прислать новость,https://t.me/szao_now_bot,,,,,,,,,,,,plain, | ,text_link,Прислать новость,https://t.me/szao_now_bot,plain,,,,,,,,,,,,,,,,,,,,,,,,,," Ночью произошёл пожар на Твардовского, 25к1

Подробности уточняются. Пострадавших, надеемся, нет.

",,,,,,,,,,,https://t.me/+tNeQ3Bm26ScyM2My,https://t.me/szao_now,https://t.me/+tNeQ3Bm26ScyM2My,https://t.me/szao_now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207617,message,2026-03-03T22:13:53,1772565233,Sun Rise,user787047685,,,,(File not included. Change data exporting settings to download.),15136960,video_file,video/mp4,72,,,848,464,,,IMG_8537.MP4,(File not included. Change data exporting settings to download.),6309,,,,,,,,,,,,,,,,,,,,,,СЗАО сейчас | Москва,channel1857026560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207618,message,2026-03-03T22:24:06,1772565846,Sun Rise,user787047685,,,,(File not included. Change data exporting settings to download.),15595,voice_message,audio/ogg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207619,message,2026-03-03T22:27:25,1772566045,Zan,user1764131291,Че,plain,Че,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207620,message,2026-03-03T22:28:05,1772566085,Zan,user1764131291,?,plain,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207621,message,2026-03-03T22:28:33,1772566113,Sun Rise,user787047685,шо ты кидаешь,plain,шо ты кидаешь,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207622,message,2026-03-03T22:28:41,1772566121,Zan,user1764131291,Наивно,plain,Наивно,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207623,message,2026-03-03T22:28:43,1772566123,Zan,user1764131291,Ничего,plain,Ничего,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207624,message,2026-03-03T22:28:46,1772566126,Sun Rise,user787047685,,,,(File not included. Change data exporting settings to download.),38012,sticker,application/x-tgsticker,,,,512,512,,,AnimatedSticker.tgs,(File not included. Change data exporting settings to download.),3610,🙄,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207625,message,2026-03-03T22:28:58,1772566138,Zan,user1764131291,Неудобно было ответить,plain,Неудобно было ответить,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207626,message,2026-03-03T22:29:08,1772566148,Zan,user1764131291,Звони,plain,Звони,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207627,message,2026-03-03T22:30:50,1772566250,Zan,user1764131291,Не звони так же,plain,Не звони так же,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207628,message,2026-03-03T22:30:52,1772566252,Zan,user1764131291,Не пиши,plain,Не пиши,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207629,message,2026-03-03T22:30:54,1772566254,Zan,user1764131291,Спасибо,plain,Спасибо,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207630,message,2026-03-03T22:54:36,1772567676,Zan,user1764131291,,,,,,,,,(File not included. Change data exporting settings to download.),442660,1920,2560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207631,message,2026-03-03T22:54:36,1772567676,Zan,user1764131291,,,,,,,,,(File not included. Change data exporting settings to download.),366436,1920,2560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207632,message,2026-03-03T22:55:11,1772567711,Zan,user1764131291,,,,,,,,,(File not included. Change data exporting settings to download.),77130,768,1376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207633,message,2026-03-03T22:55:11,1772567711,Zan,user1764131291,,,,,,,,,(File not included. Change data exporting settings to download.),107944,832,1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207634,message,2026-03-03T22:55:11,1772567711,Zan,user1764131291,,,,,,,,,(File not included. Change data exporting settings to download.),103517,832,1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207635,message,2026-03-03T22:55:11,1772567711,Zan,user1764131291,,,,,,,,,(File not included. Change data exporting settings to download.),95567,832,1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207636,message,2026-03-03T22:55:11,1772567711,Zan,user1764131291,,,,,,,,,(File not included. Change data exporting settings to download.),148975,832,1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207637,message,2026-03-03T22:55:11,1772567711,Zan,user1764131291,,,,,,,,,(File not included. Change data exporting settings to download.),107500,832,1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207638,message,2026-03-03T22:58:11,1772567891,Zan,user1764131291,,,,(File not included. Change data exporting settings to download.),11809139,video_file,video/mp4,60,,,464,848,,,IMG_6178.MP4,(File not included. Change data exporting settings to download.),7878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207639,message,2026-03-03T22:59:31,1772567971,Zan,user1764131291,,,,(File not included. Change data exporting settings to download.),53597469,video_file,video/mp4,259,,,464,848,,,IMG_6174.MP4,(File not included. Change data exporting settings to download.),12626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207640,message,2026-03-03T22:59:31,1772567971,Zan,user1764131291,,,,,,,,,(File not included. Change data exporting settings to download.),136482,1179,2556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207641,message,2026-03-03T22:59:31,1772567971,Zan,user1764131291,,,,,,,,,(File not included. Change data exporting settings to download.),156291,1179,2556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207642,message,2026-03-03T23:00:33,1772568033,Zan,user1764131291,,,,(File not included. Change data exporting settings to download.),25842572,video_file,video/mp4,128,,,464,848,,,IMG_6168.MP4,(File not included. Change data exporting settings to download.),9885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207643,message,2026-03-03T23:23:01,1772569381,Sun Rise,user787047685,,,,,,,,,(File not included. Change data exporting settings to download.),70099,1098,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207644,message,2026-03-03T23:28:37,1772569717,Zan,user1764131291,,,,(File not included. Change data exporting settings to download.),5922557,video_message,video/mp4,42,,,400,400,,,video.mp4,(File not included. Change data exporting settings to download.),12665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207645,message,2026-03-03T23:44:31,1772570671,Sun Rise,user787047685,,,,(File not included. Change data exporting settings to download.),115914,sticker,video/webm,,,,512,504,,,sticker.webm,(File not included. Change data exporting settings to download.),3774,🕺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207646,message,2026-03-03T23:44:37,1772570677,Zan,user1764131291,Шо,plain,Шо,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207647,message,2026-03-03T23:44:50,1772570690,Zan,user1764131291,,,,(File not included. Change data exporting settings to download.),38699,voice_message,audio/ogg,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207648,message,2026-03-03T23:44:52,1772570692,Sun Rise,user787047685,проста ответил,plain,проста ответил,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207649,message,2026-03-03T23:45:12,1772570712,Sun Rise,user787047685,оке оке,plain,оке оке,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207650,message,2026-03-04T00:31:18,1772573478,Sun Rise,user787047685,,custom_emoji,🇮🇷,,,,,,(File not included. Change data exporting settings to download.),59355,1048,625,,,,,,,,,,,,,,,,,,bold,Новым верховным лидером Ирана выбрали сына Хаменеи Моджтаба Хаменеи ,"— Iran International

",bold,Новым верховным лидером Ирана выбрали сына Хаменеи Моджтаба Хаменеи ,plain,"— Iran International

",custom_emoji,🇮🇷,Ross Name 🌍,channel1784967626,stickers/AnimatedSticker (4).tgs,,,,,,,,,,,,,,,,,stickers/AnimatedSticker (4).tgs,,custom_emoji,✉,plain, ,,text_link,Ross Name,plain,,,,,,,,,,,custom_emoji,✉,, ,,,,,,,,,,,,,,,,,,,,,,,,,stickers/AnimatedSticker (2).tgs,text_link,Ross Name,https://t.me/ross_name,,stickers/AnimatedSticker (2).tgs,https://t.me/ross_name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207651,message,2026-03-04T00:51:51,1772574711,Zan,user1764131291,,,,(File not included. Change data exporting settings to download.),65361,sticker,application/x-tgsticker,,,,512,512,2026-03-04T00:52:02,1772574722,AnimatedSticker.tgs,(File not included. Change data exporting settings to download.),3980,😽,emoji,2,❤,Sun Rise,user787047685,2026-03-04T00:52:02,Zan,user1764131291,2026-03-04T00:51:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207652,message,2026-03-04T00:52:01,1772574721,Sun Rise,user787047685,,,,(File not included. Change data exporting settings to download.),63064,sticker,application/x-tgsticker,,,,512,512,2026-03-04T00:52:06,1772574726,AnimatedSticker.tgs,(File not included. Change data exporting settings to download.),4518,😽,emoji,2,❤,Zan,user1764131291,2026-03-04T00:52:06,Sun Rise,user787047685,2026-03-04T00:52:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207653,message,2026-03-04T08:06:57,1772600817,Zan,user1764131291,Странно что ты не встал,plain,Странно что ты не встал,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207654,message,2026-03-04T08:07:07,1772600827,Zan,user1764131291,Наверно в 8:30 либо в 9:00,plain,Наверно в 8:30 либо в 9:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207655,message,2026-03-04T08:26:45,1772602005,Zan,user1764131291,,,,(File not included. Change data exporting settings to download.),78986,voice_message,audio/ogg,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
